sep=,
type,sourceName,sourceVersion,productType,device,startDate,endDate,activityType,duration,durationUnit,totalEnergyBurned,totalDistance,totalSwimmingStrokeCount,totalFlightsClimbed,HKExternalUUID,HKWeatherTemperature,HKTimeZone,HKWeatherHumidity,HKElevationAscended,HKIndoorWorkout,HKAverageMETs
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,6.2.6,"Watch3,4","<<HKDevice: 0x28320af30>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.6>",2020-08-16 15:36:22 +0000,2020-08-16 16:31:33 +0000,Running,3267.3978682756424,sec,936.946 kcal,11312.6 m,,,,72 degF,America/New_York,7300 %,2471 cm,0,12.593 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,6.2.6,"Watch3,4","<<HKDevice: 0x28320af30>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.6>",2020-08-18 20:19:07 +0000,2020-08-18 20:49:23 +0000,Running,1815.6420930624008,sec,525.805 kcal,6513.34 m,,,,,America/New_York,,837 cm,0,12.8204 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,6.2.6,"Watch3,4","<<HKDevice: 0x28320af30>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.6>",2020-08-23 18:22:09 +0000,2020-08-23 19:21:43 +0000,Running,3565.8189883232117,sec,1007.7 kcal,11315.8 m,,,,85 degF,America/New_York,5500 %,2915 cm,0,12.4972 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,6.2.6,"Watch3,4","<<HKDevice: 0x28320af30>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.6>",2020-08-25 19:01:59 +0000,2020-08-25 19:26:54 +0000,Running,1494.1991819143295,sec,430.59 kcal,5332.57 m,,,,,America/New_York,,1101 cm,0,12.3342 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,6.2.6,"Watch3,4","<<HKDevice: 0x28320af30>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.6>",2020-08-30 18:33:23 +0000,2020-08-30 19:29:25 +0000,Running,3329.532678604126,sec,944.666 kcal,11299 m,,,,,America/New_York,,2694 cm,0,12.484 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,6.2.8,"Watch3,4","<<HKDevice: 0x28320ae40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>",2020-09-03 20:49:35 +0000,2020-09-03 21:31:05 +0000,Running,2326.963053226471,sec,672.346 kcal,8069.19 m,,,,,America/New_York,,3290 cm,0,12.2518 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,6.2.8,"Watch3,4","<<HKDevice: 0x28320ae40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>",2020-09-06 16:28:46 +0000,2020-09-06 17:53:50 +0000,Running,4991.335566520691,sec,1387.63 kcal,16139.7 m,,,,,America/New_York,,4128 cm,0,12.1827 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,6.2.8,"Watch3,4","<<HKDevice: 0x28320ae40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>",2020-09-07 18:06:45 +0000,2020-09-07 18:48:52 +0000,Running,2443.7817261219025,sec,686.448 kcal,8085.17 m,,,,,America/New_York,,3281 cm,0,12.2362 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,6.2.8,"Watch3,4","<<HKDevice: 0x28320ae40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>",2020-09-12 17:53:42 +0000,2020-09-12 18:18:46 +0000,Running,1443.2224452495575,sec,387.219 kcal,4871.71 m,,,,,America/New_York,,,0,11.7402 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,6.2.8,"Watch3,4","<<HKDevice: 0x28320ae40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>",2020-09-20 18:51:52 +0000,2020-09-20 19:39:20 +0000,Running,2752.577921628952,sec,832.839 kcal,9685.48 m,,,,,America/New_York,,2829 cm,0,12.8478 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,6.2.8,"Watch3,4","<<HKDevice: 0x28320ae40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>",2020-09-22 14:06:07 +0000,2020-09-22 14:47:18 +0000,Running,2275.6413255929947,sec,718.719 kcal,8112.8 m,,,,,America/New_York,,3626 cm,0,12.85 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,6.2.8,"Watch3,4","<<HKDevice: 0x28320ae40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>",2020-09-23 18:37:20 +0000,2020-09-23 19:19:41 +0000,Running,2440.8643260002136,sec,763.9 kcal,8064.79 m,,,,,America/New_York,,3315 cm,0,13.5243 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,6.2.8,"Watch3,4","<<HKDevice: 0x28320ae40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>",2020-09-24 15:43:57 +0000,2020-09-24 16:26:32 +0000,Running,2389.890127301216,sec,735.63 kcal,8117.21 m,,,,76 degF,America/New_York,4500 %,3050 cm,0,12.9891 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,6.2.8,"Watch3,4","<<HKDevice: 0x28320ae40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>",2020-09-27 17:48:32 +0000,2020-09-27 18:39:21 +0000,Running,2935.0274575948715,sec,898.096 kcal,9681.44 m,,,,,America/New_York,,2812 cm,0,13.2084 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,6.2.8,"Watch3,4","<<HKDevice: 0x28320ae40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>",2020-10-01 14:08:52 +0000,2020-10-01 14:47:39 +0000,Running,2298.581694483757,sec,701.63 kcal,8085.56 m,,,,,America/New_York,,3050 cm,0,13.3583 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,6.2.8,"Watch3,4","<<HKDevice: 0x28320ae40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>",2020-10-04 17:42:15 +0000,2020-10-04 19:14:52 +0000,Running,5431.230003237724,sec,1614.36 kcal,17757.8 m,,,,66 degF,America/New_York,3800 %,3408 cm,0,12.9978 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,6.2.8,"Watch3,4","<<HKDevice: 0x28320ae40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>",2020-10-06 13:53:51 +0000,2020-10-06 14:35:16 +0000,Running,2392.382526040077,sec,689.658 kcal,8079.16 m,,,,,America/New_York,,3578 cm,0,12.5396 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,6.2.8,"Watch3,4","<<HKDevice: 0x28320ae40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>",2020-10-08 15:22:53 +0000,2020-10-08 16:00:29 +0000,Running,2240.5771358013153,sec,672.674 kcal,8079.11 m,,,,,America/New_York,,3600 cm,0,13.2172 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,6.2.8,"Watch3,4","<<HKDevice: 0x28320ae40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>",2020-10-11 16:20:52 +0000,2020-10-11 18:01:35 +0000,Running,5988.553911328316,sec,1706.77 kcal,19694.4 m,,,,,America/New_York,,3632 cm,0,12.5521 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,6.2.8,"Watch3,4","<<HKDevice: 0x28320ae40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>",2020-10-14 14:26:32 +0000,2020-10-14 15:14:44 +0000,Running,2811.3224692344666,sec,807.182 kcal,9690.81 m,,,,,America/New_York,,2952 cm,0,12.4691 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,6.2.8,"Watch3,4","<<HKDevice: 0x28320ae40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>",2020-10-18 17:43:56 +0000,2020-10-18 19:44:19 +0000,Running,7084.1019015312195,sec,1934.18 kcal,21450.3 m,,,,,America/New_York,,4653 cm,0,11.9744 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,6.2.8,"Watch3,4","<<HKDevice: 0x28320ae40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:6.2.8>",2020-10-20 15:27:00 +0000,2020-10-20 16:14:48 +0000,Running,2797.6105103492737,sec,827.97 kcal,9691.36 m,,,,,America/New_York,,2915 cm,0,12.8865 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,7.0.3,"Watch3,4","<<HKDevice: 0x28320a850>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:7.0.3>",2020-10-22 14:36:25 +0000,2020-10-22 15:24:34 +0000,Running,2889.457708001137,sec,824.984 kcal,9680.55 m,,,,,America/New_York,,2826 cm,0,12.6143 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,7.0.3,"Watch3,4","<<HKDevice: 0x28320a850>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:7.0.3>",2020-10-25 16:08:16 +0000,2020-10-25 17:29:11 +0000,Running,4728.451531171799,sec,1314.83 kcal,16131.1 m,,,,,America/New_York,,3556 cm,0,12.1565 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,7.0.3,"Watch3,4","<<HKDevice: 0x28320a850>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:7.0.3>",2020-10-27 14:23:50 +0000,2020-10-27 15:08:50 +0000,Running,2684.4177026748657,sec,804.446 kcal,9709.96 m,,,,,America/New_York,,3094 cm,0,13.1799 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,7.0.3,"Watch3,4","<<HKDevice: 0x28320a850>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:7.0.3>",2020-10-29 13:55:11 +0000,2020-10-29 14:33:20 +0000,Running,2240.4265644550323,sec,646.538 kcal,7746.19 m,,,,,America/New_York,,3072 cm,0,12.5888 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,7.0.3,"Watch3,4","<<HKDevice: 0x28320a850>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:7.0.3>",2020-11-04 20:21:01 +0000,2020-11-04 20:42:47 +0000,Running,1305.0658851861954,sec,397.771 kcal,4948.15 m,,,,,America/New_York,,1020 cm,0,13.4412 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,7.0.3,"Watch3,4","<<HKDevice: 0x28320a850>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:7.0.3>",2020-11-07 18:04:11 +0000,2020-11-07 18:43:43 +0000,Running,2288.735189676285,sec,714.107 kcal,8111.37 m,,,,,America/New_York,,3237 cm,0,13.4984 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,7.0.3,"Watch3,4","<<HKDevice: 0x28320a850>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:7.0.3>",2020-11-10 16:15:07 +0000,2020-11-10 17:05:48 +0000,Running,2984.420468211174,sec,930.045 kcal,9686.23 m,,,,,America/New_York,,3512 cm,0,13.5563 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,7.0.3,"Watch3,4","<<HKDevice: 0x28320a850>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:7.0.3>",2020-11-14 17:49:37 +0000,2020-11-14 18:33:05 +0000,Running,2549.5455421209335,sec,666.363 kcal,8132.57 m,,,,,America/New_York,,3293 cm,0,11.552 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,7.0.3,"Watch3,4","<<HKDevice: 0x28320a850>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:7.0.3>",2020-11-17 15:39:44 +0000,2020-11-17 16:22:30 +0000,Running,2532.9381811618805,sec,677.457 kcal,8087.67 m,,,,,America/New_York,,3387 cm,0,11.861 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,7.0.3,"Watch3,4","<<HKDevice: 0x28320a850>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:7.0.3>",2020-12-21 22:46:10 +0000,2020-12-21 23:32:36 +0000,Running,2764.4306724071503,sec,733.785 kcal,7135.65 m,,,,,America/Los_Angeles,,19223 cm,0,11.9674 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,7.0.3,"Watch3,4","<<HKDevice: 0x28320a850>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:7.0.3>",2020-12-30 21:26:00 +0000,2020-12-30 22:00:58 +0000,Running,2097.4949280023575,sec,590.895 kcal,6460.23 m,,,,,America/Los_Angeles,,10853 cm,0,12.6648 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,7.0.3,"Watch3,4","<<HKDevice: 0x28320a850>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:7.0.3>",2021-01-01 19:43:53 +0000,2021-01-01 20:17:33 +0000,Running,2020.0491662025452,sec,591.091 kcal,6469.23 m,,,,,America/Los_Angeles,,10913 cm,0,12.9134 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,7.0.3,"Watch3,4","<<HKDevice: 0x28320a850>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:7.0.3>",2021-01-04 18:56:58 +0000,2021-01-04 19:31:11 +0000,Running,2052.0464955568314,sec,576.088 kcal,6481.05 m,,,,,America/Los_Angeles,,10917 cm,0,12.4668 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,7.0.3,"Watch3,4","<<HKDevice: 0x28320a850>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:7.0.3>",2021-01-10 18:12:09 +0000,2021-01-10 18:53:37 +0000,Running,2404.254946708679,sec,679.511 kcal,8109.61 m,,,,,America/New_York,,3422 cm,0,12.5885 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,7.0.3,"Watch3,4","<<HKDevice: 0x28320a850>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:7.0.3>",2021-01-18 16:48:48 +0000,2021-01-18 17:37:29 +0000,Running,2887.6107454299927,sec,811.458 kcal,9982.27 m,,,,,America/New_York,,3393 cm,0,12.7159 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,7.3,"Watch3,4","<<HKDevice: 0x28320a580>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:7.3>",2021-03-10 16:25:58 +0000,2021-03-10 17:09:47 +0000,Running,2531.0777941942215,sec,712.869 kcal,8080.21 m,,,,,America/New_York,,3454 cm,0,12.5861 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,7.3,"Watch3,4","<<HKDevice: 0x28320a580>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:7.3>",2021-03-11 18:55:38 +0000,2021-03-11 19:39:48 +0000,Running,2580.3644231557846,sec,724.288 kcal,8107.84 m,,,,,America/New_York,,3552 cm,0,12.6554 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,7.3,"Watch3,4","<<HKDevice: 0x28320a580>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:7.3>",2021-03-20 17:47:00 +0000,2021-03-20 18:30:19 +0000,Running,2464.288108110428,sec,684.691 kcal,8118.29 m,,,,,America/New_York,,3609 cm,0,12.2429 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,7.3,"Watch3,4","<<HKDevice: 0x28320a580>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:7.3>",2021-03-30 17:10:13 +0000,2021-03-30 17:51:07 +0000,Running,2381.310756802559,sec,701.282 kcal,8118.5 m,,,,,America/New_York,,3678 cm,0,13.2688 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,7.3,"Watch3,4","<<HKDevice: 0x28320a580>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:7.3>",2021-04-06 16:29:00 +0000,2021-04-06 17:11:37 +0000,Running,2388.806477546692,sec,704.684 kcal,8076.45 m,,,,,America/New_York,,3476 cm,0,12.8155 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,7.3,"Watch3,4","<<HKDevice: 0x28320a580>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:7.3>",2021-04-08 17:25:16 +0000,2021-04-08 18:06:01 +0000,Running,2324.294865489006,sec,709.232 kcal,8064.71 m,,,,,America/New_York,,3142 cm,0,13.3873 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,7.3,"Watch3,4","<<HKDevice: 0x28320a580>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:7.3>",2021-04-11 16:25:28 +0000,2021-04-11 17:21:56 +0000,Running,3293.950442790985,sec,960.723 kcal,11308 m,,,,,America/New_York,,3014 cm,0,13.0872 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,7.3,"Watch3,4","<<HKDevice: 0x28320a580>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:7.3>",2021-04-13 16:52:07 +0000,2021-04-13 17:32:28 +0000,Running,2315.3014684915543,sec,669.694 kcal,8100.19 m,,,,,America/New_York,,3461 cm,0,12.8628 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,7.3,"Watch3,4","<<HKDevice: 0x28320a580>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:7.3>",2021-04-19 18:05:48 +0000,2021-04-19 18:46:10 +0000,Running,2301.3197504281998,sec,654.965 kcal,8071.29 m,,,,,America/New_York,,3044 cm,0,12.6027 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,7.3,"Watch3,4","<<HKDevice: 0x28320a580>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:7.3>",2021-04-21 15:08:20 +0000,2021-04-21 15:49:18 +0000,Running,2286.6963834762573,sec,650.295 kcal,8071.64 m,,,,,America/New_York,,4403 cm,0,12.3009 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,7.3,"Watch3,4","<<HKDevice: 0x28320a580>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:7.3>",2021-05-02 17:39:53 +0000,2021-05-02 18:21:10 +0000,Running,2387.4574167728424,sec,676.964 kcal,8101.46 m,,,,,America/New_York,,3284 cm,0,12.7529 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,7.4.1,"Watch3,4","<<HKDevice: 0x283273c00>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:7.4.1>",2021-05-12 15:34:21 +0000,2021-05-12 16:16:41 +0000,Running,2404.168261408806,sec,673.883 kcal,8088.11 m,,,,,America/New_York,,3386 cm,0,12.3168 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,7.4.1,"Watch3,4","<<HKDevice: 0x283273c00>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:7.4.1>",2021-05-15 16:35:21 +0000,2021-05-15 17:16:42 +0000,Running,2393.137009501457,sec,688.941 kcal,8070.45 m,,,,,America/New_York,,3031 cm,0,12.6973 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,7.4.1,"Watch3,4","<<HKDevice: 0x283273c00>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:7.4.1>",2021-05-19 15:32:39 +0000,2021-05-19 16:14:06 +0000,Running,2349.275516629219,sec,666.581 kcal,8068.03 m,,,,,America/New_York,,2856 cm,0,12.3696 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,7.4.1,"Watch3,4","<<HKDevice: 0x283273c00>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:7.4.1>",2021-05-23 17:04:26 +0000,2021-05-23 18:11:10 +0000,Running,3848.795184612274,sec,984.919 kcal,11290.2 m,,,,,America/New_York,,4239 cm,0,11.5491 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,7.4.1,"Watch3,4","<<HKDevice: 0x283273c00>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:7.4.1>",2021-06-01 15:02:48 +0000,2021-06-01 15:44:24 +0000,Running,2350.482856273651,sec,667.882 kcal,8072.19 m,,,,,America/New_York,,3007 cm,0,12.5326 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,7.5,"Watch3,4","<<HKDevice: 0x283271400>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:7.5>",2021-06-04 17:09:12 +0000,2021-06-04 17:50:21 +0000,Running,2379.3770602941513,sec,670.822 kcal,8066.61 m,,,,,America/New_York,,3133 cm,0,12.4173 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,7.5,"Watch3,4","<<HKDevice: 0x283271400>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:7.5>",2021-06-05 16:53:18 +0000,2021-06-05 17:27:54 +0000,Running,2053.6716099977493,sec,587.888 kcal,6923.13 m,,,,,America/New_York,,3679 cm,0,12.8629 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,7.5,"Watch3,4","<<HKDevice: 0x283271400>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:7.5>",2021-06-07 22:58:32 +0000,2021-06-07 23:22:06 +0000,Running,1412.292139172554,sec,409.264 kcal,5164.62 m,,,,,America/New_York,,901 cm,0,13.0613 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,7.5,"Watch3,4","<<HKDevice: 0x283271400>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:7.5>",2021-06-09 15:07:32 +0000,2021-06-09 15:51:23 +0000,Running,2499.5069378614426,sec,691.537 kcal,8171.35 m,,,,,America/New_York,,2892 cm,0,12.1221 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,7.5,"Watch3,4","<<HKDevice: 0x283271400>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:7.5>",2021-06-13 16:23:50 +0000,2021-06-13 17:25:09 +0000,Running,3471.078811645508,sec,972.123 kcal,11301 m,,,,,America/New_York,,3594 cm,0,12.0922 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,7.5,"Watch3,4","<<HKDevice: 0x283271400>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:7.5>",2021-06-16 15:23:28 +0000,2021-06-16 16:03:53 +0000,Running,2348.172905445099,sec,663.317 kcal,8078.36 m,,,,,America/New_York,,2752 cm,0,12.6733 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,7.5,"Watch3,4","<<HKDevice: 0x283271400>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:7.5>",2021-06-18 16:23:08 +0000,2021-06-18 17:04:23 +0000,Running,2393.9510526657104,sec,671.093 kcal,8091.42 m,,,,,America/New_York,,3500 cm,0,12.6386 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,7.5,"Watch3,4","<<HKDevice: 0x283271400>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:7.5>",2021-06-27 16:50:59 +0000,2021-06-27 17:32:47 +0000,Running,2436.355918288231,sec,690.146 kcal,8074.2 m,,,,,America/New_York,,3876 cm,0,12.8335 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,7.5,"Watch3,4","<<HKDevice: 0x283271400>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:7.5>",2021-06-29 16:19:24 +0000,2021-06-29 17:04:08 +0000,Running,2568.943918466568,sec,690.478 kcal,8060.45 m,,,,,America/New_York,,3112 cm,0,12.2357 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,7.5,"Watch3,4","<<HKDevice: 0x28320a3a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:7.5>",2021-07-03 16:03:58 +0000,2021-07-03 16:39:12 +0000,Running,2005.2468557357788,sec,548.26 kcal,7039.48 m,,,,,America/New_York,,2722 cm,0,
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,7.5,"Watch3,4","<<HKDevice: 0x28320a3a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:7.5>",2021-07-06 15:12:10 +0000,2021-07-06 16:17:59 +0000,Running,3694.224839448929,sec,1006.62 kcal,11701.2 m,,,,,America/New_York,,4938 cm,0,12.1636 kcal/hr·kg
HKWorkoutTypeIdentifier,Joshua’s Apple Watch,7.5,"Watch3,4","<<HKDevice: 0x28320a3a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch3,4, software:7.5>",2021-07-10 18:15:23 +0000,2021-07-10 19:09:32 +0000,Running,3133.817666053772,sec,873.916 kcal,11031.5 m,,,,,America/New_York,,2251 cm,0,
